hour_key,vessel_count,waiting_vessel_count,approaching_vessel_count,departing_vessel_count,average_speed,port_throughput,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status,wind_speed_10m,wave_height,weather_code,hour,hour_sin,hour_cos,day_of_week,month,is_weekend,is_public_holiday,weather_pressure_index,event_active,event_id,event_type,event_severity,event_start,event_end,event_duration_hours,event_represented_hours,pola_berthed_cargo_vessels,pola_berthed_tanker_vessels
2025-11-22 07:00:00+00:00,46,12,4,2,1.1715415019762847,0,474.21,127.38,140.22,120.44,7236.88,10000,66.01,101,98,17.26,101,72.37,1.16,MODERATE,7.1,1.02,2.0,7,0.9659258262890684,-0.2588190451025206,7,11,True,False,0.0,False,,,,,,,,7,4
2025-11-22 08:00:00+00:00,47,12,2,4,0.8131034482758621,1,515.27,138.1,137.07,134.68,7239.26,10000,66.41,129,128,16.74,129,72.39,1.02,NORMAL,5.0,1.02,1.0,8,0.8660254037844387,-0.4999999999999998,7,11,True,False,0.0,True,EVT_0039,landside_access_disruption,moderate,2025-11-22 08:00:00,2025-11-22 14:00:00,6.0,6.0,7,4
2025-11-22 09:00:00+00:00,47,13,5,3,1.0441644562334218,0,561.32,151.37,152.38,136.67,7254.98,10000,66.81,145,145,20.09,145,72.55,1.11,NORMAL,4.6,1.02,1.0,9,0.7071067811865476,-0.7071067811865475,7,11,True,False,0.0,True,EVT_0039,landside_access_disruption,moderate,2025-11-22 08:00:00,2025-11-22 14:00:00,6.0,6.0,7,4
2025-11-22 10:00:00+00:00,48,13,6,4,1.5552219321148824,1,616.86,169.5,168.4,146.38,7277.0,10000,66.75,155,154,20.86,155,72.77,1.15,NORMAL,6.9,1.02,0.0,10,0.4999999999999999,-0.8660254037844387,7,11,True,False,0.0,True,EVT_0039,landside_access_disruption,moderate,2025-11-22 08:00:00,2025-11-22 14:00:00,6.0,6.0,7,4
2025-11-22 11:00:00+00:00,48,13,5,2,1.5641946697566629,0,573.62,158.64,152.67,155.06,7274.6,10000,66.52,152,150,20.18,152,72.75,0.98,NORMAL,6.5,1.02,0.0,11,0.258819045102521,-0.9659258262890682,7,11,True,False,0.0,True,EVT_0039,landside_access_disruption,moderate,2025-11-22 08:00:00,2025-11-22 14:00:00,6.0,6.0,7,4
2025-11-22 12:00:00+00:00,47,14,5,4,1.554807692307692,0,539.45,148.63,128.98,157.65,7245.94,10000,66.74,166,164,21.29,166,72.46,0.82,NORMAL,3.5,1.04,0.0,12,1.2246467991473532e-16,-1.0,7,11,True,False,0.0357142857142857,True,EVT_0039,landside_access_disruption,moderate,2025-11-22 08:00:00,2025-11-22 14:00:00,6.0,6.0,6,4
2025-11-22 13:00:00+00:00,46,14,2,4,1.280173482032218,1,622.17,168.54,149.29,148.99,7246.24,10000,67.12,162,159,19.18,162,72.46,1.0,NORMAL,3.4,1.04,0.0,13,-0.2588190451025208,-0.9659258262890684,7,11,True,False,0.0357142857142857,True,EVT_0039,landside_access_disruption,moderate,2025-11-22 08:00:00,2025-11-22 14:00:00,6.0,6.0,7,4
2025-11-22 14:00:00+00:00,45,14,0,1,0.6353448275862069,1,592.13,159.73,141.56,159.66,7228.14,10000,66.41,160,158,20.3,160,72.28,0.89,NORMAL,3.1,1.06,1.0,14,-0.4999999999999997,-0.8660254037844388,7,11,True,False,0.0714285714285714,False,,,,,,,,7,4
2025-11-22 15:00:00+00:00,44,14,1,0,0.1280120481927711,0,424.09,116.54,113.85,127.66,7214.33,10000,66.6,127,125,19.21,127,72.14,0.89,NORMAL,0.3,1.1,0.0,15,-0.7071067811865471,-0.7071067811865479,7,11,True,False,0.1428571428571429,False,,,,,,,,7,4
2025-11-22 16:00:00+00:00,44,14,1,1,0.22,0,486.39,135.9,137.72,135.42,7216.63,10000,66.9,131,129,14.87,131,72.17,1.02,NORMAL,1.7,1.12,3.0,16,-0.8660254037844384,-0.5000000000000004,7,11,True,False,0.1785714285714287,False,,,,,,,,7,3
2025-11-22 17:00:00+00:00,45,15,1,1,0.2549562682215743,0,432.37,123.23,119.77,133.64,7202.76,10000,66.3,125,123,12.42,125,72.03,0.9,NORMAL,2.5,1.12,2.0,17,-0.9659258262890684,-0.2588190451025206,7,11,True,False,0.1785714285714287,False,,,,,,,,7,3
2025-11-22 18:00:00+00:00,45,15,1,0,0.1142633228840125,0,479.91,139.36,123.51,133.19,7193.08,10000,66.36,134,133,10.78,134,71.93,0.93,NORMAL,3.1,1.12,3.0,18,-1.0,-1.8369701987210292e-16,7,11,True,False,0.1785714285714287,False,,,,,,,,7,3
2025-11-22 19:00:00+00:00,45,15,2,1,0.5208100558659218,0,567.52,164.88,144.56,143.85,7193.79,10000,66.86,137,134,11.35,137,71.94,1.0,NORMAL,8.0,1.12,1.0,19,-0.9659258262890684,0.2588190451025203,7,11,True,False,0.1785714285714287,False,,,,,,,,7,3
2025-11-22 20:00:00+00:00,46,14,2,2,0.9562584118438762,0,561.08,160.48,139.14,135.37,7197.57,10000,66.68,118,117,9.55,118,71.98,1.03,NORMAL,8.7,1.1,3.0,20,-0.8660254037844386,0.5000000000000001,7,11,True,False,0.1428571428571429,False,,,,,,,,7,3
2025-11-22 21:00:00+00:00,44,15,2,4,0.6423242467718795,0,614.67,171.31,139.15,124.33,7212.39,10000,67.07,111,108,9.95,111,72.12,1.12,NORMAL,6.2,1.08,3.0,21,-0.7071067811865477,0.7071067811865474,7,11,True,False,0.1071428571428572,False,,,,,,,,7,3
2025-11-22 22:00:00+00:00,44,14,3,4,1.0051700680272109,0,603.46,165.82,137.12,124.16,7225.35,10000,67.48,106,106,13.52,106,72.25,1.1,NORMAL,5.0,1.06,3.0,22,-0.5000000000000004,0.8660254037844384,7,11,True,False,0.0714285714285714,False,,,,,,,,8,3
2025-11-22 23:00:00+00:00,44,13,5,4,1.7843908629441625,0,663.25,182.32,144.3,107.72,7261.92,10000,66.7,76,73,13.26,76,72.62,1.34,NORMAL,7.4,1.06,3.0,23,-0.2588190451025215,0.965925826289068,7,11,True,False,0.0714285714285714,False,,,,,,,,7,2
2025-11-23 00:00:00+00:00,44,13,2,6,1.954860186418109,0,453.28,138.03,102.3,87.32,7276.9,10000,66.67,49,43,18.63,45,72.77,1.17,NORMAL,7.7,1.06,3.0,0,0.0,1.0,1,11,True,False,0.0714285714285714,False,,,,,,,,7,2
2025-11-23 01:00:00+00:00,41,13,2,5,1.4065123010130245,0,447.28,134.79,103.13,90.14,7289.89,10000,66.42,45,40,24.22,42,72.9,1.14,NORMAL,6.2,1.06,0.0,1,0.2588190451025207,0.9659258262890684,1,11,True,False,0.0714285714285714,False,,,,,,,,8,2
2025-11-23 02:00:00+00:00,39,13,2,4,1.5161244695898162,0,475.65,140.71,112.78,90.54,7312.14,10000,66.17,64,45,35.54,48,73.12,1.25,MODERATE,7.6,1.06,0.0,2,0.4999999999999999,0.8660254037844387,1,11,True,False,0.0714285714285714,False,,,,,,,,6,2
2025-11-23 03:00:00+00:00,38,13,1,3,1.5798219584569733,0,464.16,134.86,112.38,95.24,7329.27,10000,66.23,46,53,37.92,53,73.29,1.18,MODERATE,8.2,1.04,0.0,3,0.7071067811865475,0.7071067811865476,1,11,True,False,0.0357142857142857,False,,,,,,,,5,2
2025-11-23 04:00:00+00:00,37,13,0,3,1.3128775834658186,0,519.05,147.11,116.89,101.87,7344.29,10000,65.86,57,58,38.41,60,73.44,1.15,MODERATE,4.0,1.04,0.0,4,0.8660254037844386,0.5000000000000001,1,11,True,False,0.0357142857142857,False,,,,,,,,4,2
2025-11-23 05:00:00+00:00,35,13,1,1,0.5135802469135802,0,498.04,136.18,113.08,110.28,7347.09,10000,64.96,63,70,36.48,70,73.47,1.03,MODERATE,4.1,1.04,0.0,5,0.9659258262890684,0.2588190451025207,1,11,True,False,0.0357142857142857,False,,,,,,,,5,2
2025-11-23 06:00:00+00:00,34,12,1,1,0.261660777385159,1,605.55,160.37,134.09,105.51,7375.67,10000,65.31,79,83,33.13,85,73.76,1.27,MODERATE,4.8,1.04,0.0,6,1.0,6.123233995736766e-17,1,11,True,False,0.0357142857142857,False,,,,,,,,4,2
2025-11-23 07:00:00+00:00,35,12,1,0,0.1631944444444444,0,639.83,173.8,143.41,115.65,7403.43,10000,65.53,85,82,29.55,85,74.03,1.24,NORMAL,6.7,1.04,0.0,7,0.9659258262890684,-0.2588190451025206,1,11,True,False,0.0357142857142857,False,,,,,,,,4,2
2025-11-23 08:00:00+00:00,37,11,3,0,1.2673234811165843,0,655.8,183.58,141.57,128.92,7416.09,10000,65.91,106,105,29.75,106,74.16,1.1,NORMAL,4.0,1.04,0.0,8,0.8660254037844387,-0.4999999999999998,1,11,True,False,0.0357142857142857,False,,,,,,,,5,2
2025-11-23 09:00:00+00:00,38,11,6,3,1.7450980392156863,0,670.8,192.06,149.81,135.43,7430.47,10000,66.39,118,117,29.35,118,74.3,1.11,NORMAL,4.0,1.02,0.0,9,0.7071067811865476,-0.7071067811865475,1,11,True,False,0.0,False,,,,,,,,4,2
2025-11-23 10:00:00+00:00,39,10,7,3,2.264332892998679,0,696.04,201.19,147.21,145.68,7432.0,10000,66.09,134,131,29.41,134,74.32,1.01,NORMAL,2.7,1.02,0.0,10,0.4999999999999999,-0.8660254037844387,1,11,True,False,0.0,False,,,,,,,,4,2
2025-11-23 11:00:00+00:00,39,11,5,3,1.7950335570469798,1,659.89,190.45,145.75,140.5,7437.25,10000,65.52,133,130,27.37,133,74.37,1.04,NORMAL,2.6,1.02,0.0,11,0.258819045102521,-0.9659258262890682,1,11,True,False,0.0,False,,,,,,,,4,2
2025-11-23 12:00:00+00:00,38,12,5,4,1.3844135802469135,0,584.76,166.49,125.47,135.92,7426.8,10000,65.54,133,130,23.64,133,74.27,0.92,NORMAL,4.0,1.02,0.0,12,1.2246467991473532e-16,-1.0,1,11,True,False,0.0,False,,,,,,,,4,2
2025-11-23 13:00:00+00:00,39,12,5,5,2.1119325551232166,2,674.91,191.06,150.96,144.91,7432.84,10000,65.36,129,128,20.59,129,74.33,1.04,NORMAL,3.6,1.02,0.0,13,-0.2588190451025208,-0.9659258262890684,1,11,True,False,0.0,False,,,,,,,,4,2
2025-11-23 14:00:00+00:00,41,11,7,7,2.5140198511166254,1,675.69,195.53,155.08,144.47,7443.45,10000,65.62,126,124,17.54,126,74.43,1.07,NORMAL,4.9,1.04,0.0,14,-0.4999999999999997,-0.8660254037844388,1,11,True,False,0.0357142857142857,False,,,,,,,,3,2
2025-11-23 15:00:00+00:00,41,11,7,6,2.849615806805708,0,632.63,185.25,147.74,138.16,7453.03,10000,64.85,125,124,17.38,125,74.53,1.07,NORMAL,8.2,1.04,0.0,15,-0.7071067811865471,-0.7071067811865479,1,11,True,False,0.0357142857142857,False,,,,,,,,3,2
2025-11-23 16:00:00+00:00,42,12,6,7,1.874967234600262,1,622.54,178.75,150.49,135.78,7467.74,10000,64.37,120,119,18.58,120,74.68,1.11,NORMAL,8.2,1.06,0.0,16,-0.8660254037844384,-0.5000000000000004,1,11,True,False,0.0714285714285714,False,,,,,,,,4,2
2025-11-23 17:00:00+00:00,40,13,2,2,1.0869436201780416,1,467.3,133.36,108.69,138.82,7437.61,10000,64.56,124,121,17.88,124,74.38,0.78,NORMAL,8.8,1.1,0.0,17,-0.9659258262890684,-0.2588190451025206,1,11,True,False,0.1428571428571429,False,,,,,,,,5,2
2025-11-23 18:00:00+00:00,43,14,5,1,1.4531518624641833,0,460.47,133.42,107.0,129.9,7414.7,10000,64.89,113,110,15.39,113,74.15,0.82,NORMAL,8.7,1.14,0.0,18,-1.0,-1.8369701987210292e-16,1,11,True,False,0.214285714285714,False,,,,,,,,4,2
2025-11-23 19:00:00+00:00,43,15,4,3,1.943029490616622,0,426.14,122.17,100.3,126.72,7388.28,10000,64.58,113,112,14.48,113,73.88,0.79,NORMAL,8.5,1.18,0.0,19,-0.9659258262890684,0.2588190451025203,1,11,True,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-23 20:00:00+00:00,43,16,4,6,1.983502538071066,1,492.32,136.93,103.56,128.43,7363.41,10000,65.07,108,108,14.32,108,73.63,0.81,NORMAL,9.0,1.18,0.0,20,-0.8660254037844386,0.5000000000000001,1,11,True,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-23 21:00:00+00:00,44,14,2,5,2.447960618846695,0,534.5,150.12,106.49,122.39,7347.51,10000,65.19,107,106,15.89,107,73.48,0.87,NORMAL,9.8,1.18,0.0,21,-0.7071067811865477,0.7071067811865474,1,11,True,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-23 22:00:00+00:00,43,14,2,3,1.224590163934426,0,548.41,152.28,106.75,114.37,7339.89,10000,65.13,88,86,18.32,88,73.4,0.93,NORMAL,9.2,1.18,0.0,22,-0.5000000000000004,0.8660254037844384,1,11,True,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-23 23:00:00+00:00,41,14,2,0,0.9780152671755724,0,545.52,149.14,102.63,93.22,7349.3,10000,65.47,64,62,16.27,64,73.49,1.1,NORMAL,8.2,1.18,0.0,23,-0.2588190451025215,0.965925826289068,1,11,True,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 00:00:00+00:00,41,15,1,1,0.7303124999999999,0,469.37,140.61,92.68,102.64,7339.33,10000,65.98,66,63,19.75,66,73.39,0.9,NORMAL,7.6,1.16,0.0,0,0.0,1.0,2,11,False,False,0.2499999999999998,False,,,,,,,,4,2
2025-11-24 01:00:00+00:00,41,15,1,1,0.4383685800604229,0,502.83,151.29,97.92,88.52,7348.73,10000,66.38,39,36,16.86,39,73.49,1.11,NORMAL,5.4,1.16,0.0,1,0.2588190451025207,0.9659258262890684,2,11,False,False,0.2499999999999998,False,,,,,,,,4,2
2025-11-24 02:00:00+00:00,41,15,0,0,0.0338235294117647,1,544.44,161.03,115.07,94.93,7368.87,10000,66.18,53,52,13.58,53,73.69,1.21,NORMAL,5.2,1.16,0.0,2,0.4999999999999999,0.8660254037844387,2,11,False,False,0.2499999999999998,False,,,,,,,,4,2
2025-11-24 03:00:00+00:00,42,15,1,1,0.880972818311874,0,597.54,178.93,120.66,106.23,7383.3,10000,66.27,71,68,16.82,71,73.83,1.14,NORMAL,6.9,1.18,0.0,3,0.7071067811865475,0.7071067811865476,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 04:00:00+00:00,42,14,1,2,0.597165991902834,0,691.15,205.89,138.56,111.85,7410.01,10000,66.08,80,80,14.36,80,74.1,1.24,NORMAL,6.8,1.18,0.0,4,0.8660254037844386,0.5000000000000001,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 05:00:00+00:00,41,14,0,0,0.0569732937685459,0,592.66,174.73,111.82,116.79,7405.04,10000,65.73,82,82,15.62,82,74.05,0.96,NORMAL,7.2,1.18,0.0,5,0.9659258262890684,0.2588190451025207,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 06:00:00+00:00,41,14,0,0,0.0504283965728274,0,578.36,168.37,106.87,127.84,7384.07,10000,65.17,107,105,17.81,107,73.84,0.84,NORMAL,5.8,1.18,0.0,6,1.0,6.123233995736766e-17,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 07:00:00+00:00,42,14,1,0,0.2378151260504201,0,552.36,160.57,109.49,144.21,7349.35,10000,65.77,139,137,18.14,139,73.49,0.76,NORMAL,4.6,1.18,3.0,7,0.9659258262890684,-0.2588190451025206,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 08:00:00+00:00,42,13,1,1,0.6075862068965517,1,593.63,168.83,128.31,157.22,7320.44,10000,66.11,155,155,16.25,155,73.2,0.82,NORMAL,6.3,1.18,3.0,8,0.8660254037844387,-0.4999999999999998,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 09:00:00+00:00,42,13,1,0,0.5178447276940904,0,616.5,174.62,132.93,171.99,7281.38,10000,66.01,190,189,16.41,190,72.81,0.77,NORMAL,6.5,1.18,3.0,9,0.7071067811865476,-0.7071067811865475,2,11,False,False,0.2857142857142855,False,,,,,,,,4,2
2025-11-24 10:00:00+00:00,44,13,4,1,1.0106139438085329,0,627.53,180.7,130.97,178.54,7233.82,10000,66.02,193,190,13.25,193,72.34,0.73,NORMAL,6.3,1.18,3.0,10,0.4999999999999999,-0.8660254037844387,2,11,False,False,0.2857142857142855,False,,,,,,,,5,2
2025-11-24 11:00:00+00:00,44,11,5,2,1.3843434343434344,1,728.81,207.12,148.75,198.86,7183.7,10000,65.91,231,230,13.21,231,71.84,0.75,NORMAL,6.0,1.18,3.0,11,0.258819045102521,-0.9659258262890682,2,11,False,False,0.2857142857142855,False,,,,,,,,5,2
2025-11-24 12:00:00+00:00,44,11,6,4,1.3533401849948612,2,670.81,188.63,143.19,178.75,7148.14,10000,65.85,198,198,13.69,198,71.48,0.8,NORMAL,6.1,1.16,3.0,12,1.2246467991473532e-16,-1.0,2,11,False,False,0.2499999999999998,False,,,,,,,,7,2
2025-11-24 13:00:00+00:00,45,10,3,3,1.663375,1,612.43,175.62,134.87,191.08,7091.93,10000,66.06,215,213,17.08,215,70.92,0.71,NORMAL,5.5,1.16,3.0,13,-0.2588190451025208,-0.9659258262890684,2,11,False,False,0.2499999999999998,False,,,,,,,,7,2
2025-11-24 14:00:00+00:00,44,10,2,2,1.218437900128041,1,564.87,160.25,130.82,164.95,7057.8,10000,65.65,186,185,15.52,186,70.58,0.79,NORMAL,5.5,1.16,3.0,14,-0.4999999999999997,-0.8660254037844388,2,11,False,False,0.2499999999999998,False,,,,,,,,7,2
2025-11-24 15:00:00+00:00,46,10,5,3,1.1795783926218708,2,576.18,165.48,142.88,154.76,7045.91,10000,65.43,173,173,20.12,173,70.46,0.92,NORMAL,6.9,1.14,3.0,15,-0.7071067811865471,-0.7071067811865479,2,11,False,False,0.214285714285714,False,,,,,,,,7,1
2025-11-24 16:00:00+00:00,46,10,4,3,1.7131313131313133,0,502.19,145.23,125.99,147.73,7024.18,10000,64.31,168,166,17.41,168,70.24,0.85,NORMAL,7.7,1.14,3.0,16,-0.8660254037844384,-0.5000000000000004,2,11,False,False,0.214285714285714,False,,,,,,,,7,1
2025-11-24 17:00:00+00:00,46,10,3,3,1.3124694376528117,0,530.03,152.99,128.81,158.78,6994.21,10000,64.58,180,178,16.5,180,69.94,0.81,NORMAL,8.3,1.1,3.0,17,-0.9659258262890684,-0.2588190451025206,2,11,False,False,0.1428571428571429,False,,,,,,,,7,0
2025-11-24 18:00:00+00:00,44,11,1,3,0.9659730722154224,1,550.79,155.1,128.05,170.67,6951.58,10000,64.64,200,198,14.6,200,69.52,0.75,NORMAL,8.5,1.08,3.0,18,-1.0,-1.8369701987210292e-16,2,11,False,False,0.1071428571428572,False,,,,,,,,7,1
2025-11-24 19:00:00+00:00,45,10,3,1,1.1976969696969697,0,504.84,143.08,118.67,158.86,6911.39,10000,63.92,179,178,14.52,179,69.11,0.75,NORMAL,6.8,1.04,3.0,19,-0.9659258262890684,0.2588190451025203,2,11,False,False,0.0357142857142857,False,,,,,,,,7,0
2025-11-24 20:00:00+00:00,43,10,2,2,1.3861993428258488,0,597.43,163.47,134.06,149.17,6896.28,10000,63.56,165,162,12.61,165,68.96,0.9,NORMAL,4.9,1.04,3.0,20,-0.8660254037844386,0.5000000000000001,2,11,False,False,0.0357142857142857,False,,,,,,,,7,0
2025-11-24 21:00:00+00:00,44,10,2,3,1.4232142857142858,0,603.59,162.89,128.77,136.79,6888.26,10000,62.83,143,142,13.31,143,68.88,0.94,NORMAL,2.3,1.04,3.0,21,-0.7071067811865477,0.7071067811865474,2,11,False,False,0.0357142857142857,False,,,,,,,,7,0
2025-11-24 22:00:00+00:00,42,10,2,2,0.9547914317925592,0,672.22,177.8,142.39,128.3,6902.35,10000,62.21,126,123,11.55,126,69.02,1.11,NORMAL,1.0,1.04,1.0,22,-0.5000000000000004,0.8660254037844384,2,11,False,False,0.0357142857142857,False,,,,,,,,8,0
2025-11-24 23:00:00+00:00,42,10,2,0,0.5684019370460048,1,653.76,170.84,142.31,118.8,6925.87,10000,62.09,105,103,10.71,105,69.26,1.2,NORMAL,1.1,1.04,0.0,23,-0.2588190451025215,0.965925826289068,2,11,False,False,0.0357142857142857,False,,,,,,,,8,0
2025-11-25 00:00:00+00:00,43,10,5,3,1.2822335025380711,1,537.95,158.83,119.33,80.42,6964.77,10000,62.35,43,42,10.91,43,69.65,1.48,NORMAL,1.0,1.02,0.0,0,0.0,1.0,3,11,False,False,0.0,False,,,,,,,,8,0
2025-11-25 01:00:00+00:00,44,9,4,2,1.9176610978520283,0,507.83,152.17,111.62,77.52,6998.88,10000,62.22,49,47,9.82,49,69.99,1.44,NORMAL,5.0,1.02,0.0,1,0.2588190451025207,0.9659258262890684,3,11,False,False,0.0,False,,,,,,,,8,0
2025-11-25 02:00:00+00:00,46,9,4,3,2.078888888888889,0,521.28,156.32,120.96,90.82,7029.01,10000,61.99,63,61,12.91,63,70.29,1.33,NORMAL,4.1,1.04,0.0,2,0.4999999999999999,0.8660254037844387,3,11,False,False,0.0357142857142857,False,,,,,,,,9,0
2025-11-25 03:00:00+00:00,44,11,6,4,1.1226923076923077,1,586.82,166.9,135.23,98.02,7066.23,10000,62.19,70,68,12.53,70,70.66,1.38,MODERATE,3.1,1.04,0.0,3,0.7071067811865475,0.7071067811865476,3,11,False,False,0.0357142857142857,False,,,,,,,,8,0
2025-11-25 04:00:00+00:00,45,12,3,2,1.0958960328317373,0,565.08,162.9,134.65,97.03,7103.85,10000,62.74,74,72,10.63,74,71.04,1.39,MODERATE,3.0,1.06,0.0,4,0.8660254037844386,0.5000000000000001,3,11,False,False,0.0714285714285714,False,,,,,,,,8,1
2025-11-25 05:00:00+00:00,45,12,0,2,0.6421052631578947,0,622.38,174.54,145.7,105.19,7144.35,10000,62.63,79,78,8.97,79,71.44,1.39,MODERATE,3.8,1.02,0.0,5,0.9659258262890684,0.2588190451025207,3,11,False,False,0.0,False,,,,,,,,8,1
2025-11-25 06:00:00+00:00,44,12,0,2,0.2725111441307578,0,591.4,159.14,147.01,118.71,7172.66,10000,62.48,110,108,11.33,110,71.73,1.24,MODERATE,3.0,1.0,0.0,6,1.0,6.123233995736766e-17,3,11,False,False,0.0,False,,,,,,,,8,1
2025-11-25 07:00:00+00:00,44,11,0,1,0.6633928571428571,0,676.13,177.7,169.0,143.82,7197.83,10000,63.5,142,141,12.25,142,71.98,1.18,MODERATE,3.1,0.96,0.0,7,0.9659258262890684,-0.2588190451025206,3,11,False,False,0.0,False,,,,,,,,8,1
2025-11-25 08:00:00+00:00,45,11,2,2,0.4012678288431062,0,656.28,173.62,169.1,155.35,7211.59,10000,63.58,163,162,13.63,163,72.12,1.09,NORMAL,4.5,0.96,1.0,8,0.8660254037844387,-0.4999999999999998,3,11,False,False,0.0,False,,,,,,,,8,1
2025-11-25 09:00:00+00:00,45,11,3,0,0.675774647887324,0,748.73,196.11,187.04,174.98,7223.65,10000,63.45,198,197,15.33,198,72.24,1.07,NORMAL,6.7,0.94,1.0,9,0.7071067811865476,-0.7071067811865475,3,11,False,False,0.0,False,,,,,,,,9,1
2025-11-25 10:00:00+00:00,46,11,4,1,1.3182328190743338,0,767.88,201.99,188.47,190.57,7221.55,10000,63.39,216,213,15.76,216,72.22,0.99,NORMAL,6.5,0.94,1.0,10,0.4999999999999999,-0.8660254037844387,3,11,False,False,0.0,False,,,,,,,,8,1
2025-11-25 11:00:00+00:00,47,11,4,2,1.3381258023106548,0,893.39,239.59,217.01,194.04,7244.52,10000,64.38,219,216,16.26,219,72.45,1.12,NORMAL,4.7,0.94,0.0,11,0.258819045102521,-0.9659258262890682,3,11,False,False,0.0,False,,,,,,,,9,1
2025-11-25 12:00:00+00:00,48,11,5,5,1.380625,1,808.66,215.62,213.95,184.34,7274.13,10000,64.32,207,206,16.98,207,72.74,1.16,NORMAL,4.3,0.92,0.0,12,1.2246467991473532e-16,-1.0,3,11,False,False,0.0,False,,,,,,,,9,1
2025-11-25 13:00:00+00:00,46,11,2,2,0.9701934015927188,1,697.11,185.61,185.26,175.64,7283.75,10000,64.59,193,191,14.44,193,72.84,1.05,NORMAL,5.6,0.92,0.0,13,-0.2588190451025208,-0.9659258262890684,3,11,False,False,0.0,False,,,,,,,,9,1
2025-11-25 14:00:00+00:00,46,12,2,3,0.5034229828850856,1,659.29,179.49,176.02,175.38,7284.39,10000,65.06,193,192,14.94,193,72.84,1.0,NORMAL,4.5,0.9,0.0,14,-0.4999999999999997,-0.8660254037844388,3,11,False,False,0.0,False,,,,,,,,10,1
2025-11-25 15:00:00+00:00,47,12,2,3,1.2164265129682998,0,558.46,156.76,144.83,183.15,7246.07,10000,65.19,193,192,15.41,193,72.46,0.79,NORMAL,5.5,0.9,0.0,15,-0.7071067811865471,-0.7071067811865479,3,11,False,False,0.0,False,,,,,,,,9,2
2025-11-25 16:00:00+00:00,48,11,4,2,1.5197761194029853,0,481.16,139.02,128.53,157.54,7217.07,10000,64.73,179,178,13.63,179,72.17,0.82,NORMAL,5.0,0.88,0.0,16,-0.8660254037844384,-0.5000000000000004,3,11,False,False,0.0,False,,,,,,,,9,2
2025-11-25 17:00:00+00:00,50,10,6,6,2.1892105263157893,0,562.0,164.64,150.01,160.56,7206.52,10000,65.2,169,167,14.73,169,72.07,0.93,NORMAL,8.3,0.86,0.0,17,-0.9659258262890684,-0.2588190451025206,3,11,False,False,0.0,False,,,,,,,,9,1
2025-11-25 18:00:00+00:00,47,11,4,3,1.5095191364082434,1,589.18,167.42,157.22,165.88,7197.86,10000,65.38,191,189,15.1,191,71.98,0.95,NORMAL,6.8,0.84,0.0,18,-1.0,-1.8369701987210292e-16,3,11,False,False,0.0,False,,,,,,,,9,1
2025-11-25 19:00:00+00:00,46,11,4,3,1.1474291710388247,0,564.46,156.07,147.68,158.07,7187.47,10000,65.64,174,174,12.5,174,71.87,0.93,NORMAL,6.4,0.82,0.0,19,-0.9659258262890684,0.2588190451025203,3,11,False,False,0.0,False,,,,,,,,9,0
2025-11-25 20:00:00+00:00,44,12,2,1,0.5102732240437158,1,568.89,148.77,150.1,158.38,7179.19,10000,65.62,164,162,11.55,164,71.79,0.95,NORMAL,4.9,0.82,0.0,20,-0.8660254037844386,0.5000000000000001,3,11,False,False,0.0,False,,,,,,,,8,0
2025-11-25 21:00:00+00:00,44,12,1,1,0.2110983981693363,1,549.0,139.62,144.67,148.6,7175.27,10000,65.61,153,152,11.69,153,71.75,0.97,NORMAL,5.1,0.8,0.0,21,-0.7071067811865477,0.7071067811865474,3,11,False,False,0.0,False,,,,,,,,9,0
2025-11-25 22:00:00+00:00,44,12,2,0,0.4958195819581958,0,669.14,171.12,169.23,124.8,7219.7,10000,65.86,120,120,13.44,120,72.2,1.36,NORMAL,5.0,0.8,0.0,22,-0.5000000000000004,0.8660254037844384,3,11,False,False,0.0,False,,,,,,,,9,0
2025-11-25 23:00:00+00:00,45,10,2,1,0.8740064446831365,0,597.22,154.35,150.53,115.18,7255.05,10000,66.02,94,93,13.85,94,72.55,1.31,NORMAL,5.6,0.8,0.0,23,-0.2588190451025215,0.965925826289068,3,11,False,False,0.0,False,,,,,,,,9,0
2025-11-26 00:00:00+00:00,46,11,1,2,0.3127128263337116,1,431.6,126.87,114.51,86.9,7282.66,10000,65.4,53,52,14.33,53,72.83,1.32,NORMAL,6.3,0.78,0.0,0,0.0,1.0,4,11,False,False,0.0,False,,,,,,,,10,1
