timestamp,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status
2025-10-25 16:00:00+00:00,649.93,182.13,133.89,138.46,7371.02,10000,67.85,130,130,9.5,130,73.71,0.97,NORMAL
2025-10-25 17:00:00+00:00,585.41,169.7,120.76,136.53,7355.25,10000,68.14,129,127,13.09,129,73.55,0.88,NORMAL
2025-10-25 18:00:00+00:00,646.81,191.18,140.6,152.66,7343.19,10000,67.95,142,139,12.44,142,73.43,0.92,NORMAL
2025-10-25 19:00:00+00:00,642.04,187.06,138.12,152.36,7328.94,10000,68.01,135,134,9.77,135,73.29,0.91,NORMAL
2025-10-25 20:00:00+00:00,661.73,190.05,143.98,130.5,7342.42,10000,68.13,116,116,10.87,116,73.42,1.1,NORMAL
2025-10-25 21:00:00+00:00,651.35,183.06,137.92,141.97,7338.37,10000,68.16,125,122,15.55,125,73.38,0.97,NORMAL
2025-10-25 22:00:00+00:00,592.42,164.34,125.54,125.91,7338.0,10000,68.0,105,103,17.25,105,73.38,1.0,NORMAL
2025-10-25 23:00:00+00:00,581.04,163.78,130.5,115.67,7352.83,10000,67.93,85,84,16.48,85,73.53,1.13,NORMAL
2025-10-26 00:00:00+00:00,482.4,150.86,104.68,88.64,7368.87,10000,67.56,48,41,25.39,43,73.69,1.18,NORMAL
2025-10-26 01:00:00+00:00,464.65,146.82,106.38,91.67,7383.58,10000,66.95,43,41,24.83,43,73.84,1.16,NORMAL
2025-10-26 02:00:00+00:00,510.79,159.62,106.8,97.93,7392.44,10000,66.94,63,52,33.98,52,73.92,1.09,MODERATE
2025-10-26 03:00:00+00:00,515.47,160.74,99.52,88.26,7403.7,10000,67.42,58,48,45.69,50,74.04,1.13,MODERATE
2025-10-26 04:00:00+00:00,527.35,162.21,97.07,97.04,7403.73,10000,67.09,53,58,49.14,60,74.04,1.0,MODERATE
2025-10-26 05:00:00+00:00,526.41,157.97,93.86,102.68,7394.92,10000,66.92,64,69,45.79,71,73.95,0.91,MODERATE
2025-10-26 06:00:00+00:00,530.41,153.88,95.81,108.53,7382.19,10000,67.18,84,89,41.36,91,73.82,0.88,MODERATE
2025-10-26 07:00:00+00:00,478.52,136.14,89.41,105.06,7366.54,10000,66.85,73,75,34.3,76,73.67,0.85,MODERATE
2025-10-26 08:00:00+00:00,486.66,136.83,89.23,128.37,7327.4,10000,66.66,110,108,29.21,110,73.27,0.7,NORMAL
2025-10-26 09:00:00+00:00,507.82,144.52,90.53,130.56,7287.37,10000,66.34,117,114,26.16,117,72.87,0.69,NORMAL
2025-10-26 10:00:00+00:00,496.75,141.8,93.92,130.1,7251.19,10000,65.95,124,121,22.64,124,72.51,0.72,NORMAL
2025-10-26 11:00:00+00:00,519.91,152.76,97.28,128.42,7220.05,10000,66.41,124,121,18.51,124,72.2,0.76,NORMAL
2025-10-26 12:00:00+00:00,528.73,156.22,100.43,137.89,7182.59,10000,66.42,149,146,18.33,149,71.83,0.73,NORMAL
2025-10-26 13:00:00+00:00,568.15,170.45,113.0,132.38,7163.21,10000,65.91,121,119,18.92,121,71.63,0.85,NORMAL
2025-10-26 14:00:00+00:00,598.3,177.78,126.14,124.51,7164.85,10000,65.77,108,106,16.98,108,71.65,1.01,NORMAL
2025-10-26 15:00:00+00:00,588.58,174.53,120.59,125.97,7159.46,10000,65.87,127,127,19.25,127,71.59,0.96,NORMAL
2025-10-26 16:00:00+00:00,496.05,148.94,99.28,118.02,7140.73,10000,65.93,115,114,20.93,115,71.41,0.84,NORMAL
2025-10-26 17:00:00+00:00,573.92,176.14,113.5,125.24,7128.98,10000,65.63,126,126,21.36,126,71.29,0.91,NORMAL
2025-10-26 18:00:00+00:00,535.25,165.6,103.51,129.24,7103.25,10000,65.65,126,124,19.0,126,71.03,0.8,NORMAL
2025-10-26 19:00:00+00:00,507.89,156.5,104.49,111.2,7096.54,10000,65.64,96,96,15.69,96,70.97,0.94,NORMAL
2025-10-26 20:00:00+00:00,481.28,144.36,97.55,123.17,7070.92,10000,65.77,115,112,14.99,115,70.71,0.79,NORMAL
2025-10-26 21:00:00+00:00,450.37,131.98,94.31,96.1,7069.12,10000,65.97,89,88,14.19,89,70.69,0.98,NORMAL
2025-10-26 22:00:00+00:00,516.85,148.11,107.53,113.75,7062.9,10000,66.04,90,90,16.58,90,70.63,0.95,NORMAL
2025-10-26 23:00:00+00:00,549.25,158.08,117.83,98.69,7082.05,10000,66.33,66,64,15.95,66,70.82,1.19,NORMAL
2025-10-27 00:00:00+00:00,550.0,175.71,118.14,94.04,7106.14,10000,66.38,59,57,14.84,59,71.06,1.26,NORMAL
2025-10-27 01:00:00+00:00,525.89,168.26,110.92,89.77,7127.3,10000,66.95,51,50,13.67,51,71.27,1.24,NORMAL
2025-10-27 02:00:00+00:00,544.8,172.74,115.72,80.0,7163.01,10000,67.49,42,39,11.8,42,71.63,1.45,NORMAL
2025-10-27 03:00:00+00:00,539.31,167.09,116.6,88.83,7190.77,10000,67.47,60,59,11.44,60,71.91,1.31,NORMAL
2025-10-27 04:00:00+00:00,529.99,161.26,114.53,114.98,7190.32,10000,66.68,100,99,13.38,100,71.9,1.0,NORMAL
2025-10-27 05:00:00+00:00,549.31,164.93,126.32,116.2,7200.44,10000,66.48,93,93,12.88,93,72.0,1.09,NORMAL
2025-10-27 06:00:00+00:00,531.01,157.83,116.08,131.44,7185.08,10000,66.13,121,120,15.38,121,71.85,0.88,NORMAL
2025-10-27 07:00:00+00:00,551.69,163.5,114.05,140.05,7159.08,10000,65.77,143,142,16.59,143,71.59,0.81,NORMAL
2025-10-27 08:00:00+00:00,570.3,169.07,114.65,143.58,7130.15,10000,66.04,145,142,14.02,145,71.3,0.8,NORMAL
2025-10-27 09:00:00+00:00,609.37,184.04,126.75,155.0,7101.89,10000,65.14,175,175,12.64,175,71.02,0.82,NORMAL
2025-10-27 10:00:00+00:00,584.29,173.67,117.49,169.04,7050.35,10000,65.17,198,197,14.88,198,70.5,0.7,NORMAL
2025-10-27 11:00:00+00:00,643.15,190.13,125.57,175.86,7000.06,10000,64.91,205,203,13.73,205,70.0,0.71,NORMAL
2025-10-27 12:00:00+00:00,597.07,176.29,114.71,186.51,6928.26,10000,65.35,225,223,14.45,225,69.28,0.62,NORMAL
2025-10-27 13:00:00+00:00,573.74,170.06,109.7,170.24,6867.72,10000,65.37,200,198,15.25,200,68.68,0.64,NORMAL
2025-10-27 14:00:00+00:00,549.31,164.76,93.09,160.86,6799.96,10000,65.73,186,184,14.7,186,68.0,0.58,NORMAL
2025-10-27 15:00:00+00:00,487.77,149.18,80.25,154.83,6725.38,10000,65.93,168,167,11.65,168,67.25,0.52,NORMAL
2025-10-27 16:00:00+00:00,552.79,173.21,96.56,141.82,6680.11,10000,65.62,171,168,10.18,171,66.8,0.68,NORMAL
2025-10-27 17:00:00+00:00,492.85,154.93,80.07,156.09,6604.1,10000,65.6,184,183,9.71,184,66.04,0.51,NORMAL
2025-10-27 18:00:00+00:00,455.58,143.54,73.54,143.82,6533.81,10000,65.11,174,174,9.22,174,65.34,0.51,NORMAL
2025-10-27 19:00:00+00:00,535.9,166.56,87.13,155.87,6465.07,10000,64.59,185,185,8.63,185,64.65,0.56,NORMAL
2025-10-27 20:00:00+00:00,503.14,152.48,76.59,132.6,6409.07,10000,64.15,166,164,8.05,166,64.09,0.58,NORMAL
2025-10-27 21:00:00+00:00,494.51,146.62,88.36,132.41,6365.02,10000,64.5,153,150,7.02,153,63.65,0.67,NORMAL
2025-10-27 22:00:00+00:00,445.29,128.56,77.95,109.1,6333.88,10000,64.13,127,124,9.41,127,63.34,0.71,NORMAL
2025-10-27 23:00:00+00:00,496.91,141.97,101.27,87.45,6347.7,10000,64.0,88,87,10.73,88,63.48,1.16,NORMAL
2025-10-28 00:00:00+00:00,455.55,143.75,99.86,55.98,6391.58,10000,64.29,41,41,10.98,41,63.92,1.78,NORMAL
2025-10-28 01:00:00+00:00,483.75,153.42,101.86,70.08,6423.36,10000,64.51,53,50,12.67,53,64.23,1.45,NORMAL
2025-10-28 02:00:00+00:00,502.4,158.94,110.24,63.54,6470.06,10000,65.28,46,45,12.03,46,64.7,1.73,NORMAL
2025-10-28 03:00:00+00:00,494.69,157.53,101.07,83.49,6487.64,10000,65.39,63,62,10.53,63,64.88,1.21,NORMAL
2025-10-28 04:00:00+00:00,477.47,148.6,104.69,74.89,6517.44,10000,65.62,70,68,10.54,70,65.17,1.4,MODERATE
2025-10-28 05:00:00+00:00,449.8,137.81,96.74,72.72,6541.46,10000,65.24,62,59,9.2,62,65.41,1.33,MODERATE
2025-10-28 06:00:00+00:00,536.37,160.55,117.12,114.4,6544.18,10000,65.27,123,122,12.83,123,65.44,1.02,NORMAL
2025-10-28 07:00:00+00:00,587.39,173.48,130.84,116.81,6558.22,10000,65.37,120,120,13.74,120,65.58,1.12,NORMAL
2025-10-28 08:00:00+00:00,559.29,167.88,122.0,139.13,6541.09,10000,65.39,154,154,14.86,154,65.41,0.88,NORMAL
2025-10-28 09:00:00+00:00,574.35,172.43,126.82,133.71,6534.21,10000,65.37,166,164,13.67,166,65.34,0.95,NORMAL
2025-10-28 10:00:00+00:00,579.96,171.76,131.06,162.95,6502.32,10000,65.46,204,203,14.93,204,65.02,0.8,NORMAL
2025-10-28 11:00:00+00:00,535.74,157.37,117.07,171.63,6447.76,10000,65.64,222,220,15.07,222,64.48,0.68,NORMAL
2025-10-28 12:00:00+00:00,587.37,166.48,138.78,153.48,6433.06,10000,65.84,204,203,13.73,204,64.33,0.9,NORMAL
2025-10-28 13:00:00+00:00,584.96,164.98,142.78,157.11,6418.72,10000,66.16,196,194,14.04,196,64.19,0.91,NORMAL
2025-10-28 14:00:00+00:00,544.97,153.0,131.19,139.2,6410.71,10000,66.71,184,182,13.77,184,64.11,0.94,NORMAL
2025-10-28 15:00:00+00:00,456.37,133.77,108.37,140.02,6379.06,10000,67.13,174,172,13.1,174,63.79,0.77,NORMAL
2025-10-28 16:00:00+00:00,410.82,120.45,96.44,130.44,6345.06,10000,66.47,161,160,12.46,161,63.45,0.74,NORMAL
2025-10-28 17:00:00+00:00,399.66,118.69,90.49,137.22,6298.34,10000,66.29,184,183,12.23,184,62.98,0.66,NORMAL
2025-10-28 18:00:00+00:00,416.8,122.5,94.22,129.74,6262.82,10000,65.48,160,157,11.0,160,62.63,0.73,NORMAL
2025-10-28 19:00:00+00:00,390.32,113.36,94.58,128.13,6229.27,10000,65.61,164,163,11.09,164,62.29,0.74,NORMAL
2025-10-28 20:00:00+00:00,455.71,130.49,106.83,126.49,6209.6,10000,66.02,154,154,11.33,154,62.1,0.84,NORMAL
2025-10-28 21:00:00+00:00,463.78,131.15,107.06,110.52,6206.15,10000,65.92,137,134,10.58,137,62.06,0.97,NORMAL
2025-10-28 22:00:00+00:00,499.73,140.88,115.38,100.8,6220.72,10000,66.23,117,114,9.57,117,62.21,1.14,NORMAL
2025-10-28 23:00:00+00:00,482.34,136.5,115.5,90.64,6245.59,10000,66.3,94,94,13.41,94,62.46,1.27,NORMAL
2025-10-29 00:00:00+00:00,372.29,117.02,84.36,53.29,6276.66,10000,66.64,44,44,12.83,44,62.77,1.58,NORMAL
2025-10-29 01:00:00+00:00,391.79,122.77,93.56,66.97,6303.25,10000,66.62,53,53,11.65,53,63.03,1.4,NORMAL
2025-10-29 02:00:00+00:00,346.55,108.61,79.6,66.92,6315.92,10000,65.79,58,56,10.8,58,63.16,1.19,NORMAL
2025-10-29 03:00:00+00:00,395.0,122.51,92.25,68.14,6340.04,10000,66.03,65,64,9.94,65,63.4,1.35,NORMAL
2025-10-29 04:00:00+00:00,370.79,113.73,80.72,71.54,6349.22,10000,66.19,56,55,10.14,56,63.49,1.13,NORMAL
2025-10-29 05:00:00+00:00,446.1,133.73,101.86,86.59,6364.49,10000,66.49,79,78,11.3,79,63.64,1.18,NORMAL
2025-10-29 06:00:00+00:00,453.26,133.26,103.14,84.39,6383.24,10000,66.28,95,95,10.16,95,63.83,1.22,NORMAL
2025-10-29 07:00:00+00:00,538.66,155.02,106.71,112.82,6377.14,10000,66.65,124,121,10.7,124,63.77,0.95,NORMAL
2025-10-29 08:00:00+00:00,493.15,141.37,92.22,129.66,6339.69,10000,66.68,159,158,9.27,159,63.4,0.71,NORMAL
2025-10-29 09:00:00+00:00,483.21,137.72,95.4,141.95,6293.14,10000,66.89,175,173,9.32,175,62.93,0.67,NORMAL
2025-10-29 10:00:00+00:00,533.49,152.94,113.68,152.06,6254.77,10000,67.09,199,197,8.51,199,62.55,0.75,NORMAL
2025-10-29 11:00:00+00:00,622.87,180.43,136.71,166.8,6224.67,10000,67.01,214,212,7.69,214,62.25,0.82,NORMAL
2025-10-29 12:00:00+00:00,731.35,216.21,151.11,166.45,6209.32,10000,66.03,213,213,6.0,213,62.09,0.91,NORMAL
2025-10-29 13:00:00+00:00,721.29,215.05,149.3,158.6,6200.03,10000,65.85,212,209,8.93,212,62.0,0.94,NORMAL
2025-10-29 14:00:00+00:00,820.46,246.37,178.92,146.4,6232.55,10000,65.87,183,182,11.2,183,62.33,1.22,NORMAL
2025-10-29 15:00:00+00:00,754.35,231.18,161.36,129.82,6264.09,10000,66.14,162,161,11.08,162,62.64,1.24,NORMAL
2025-10-29 16:00:00+00:00,785.58,245.45,174.17,156.66,6281.61,10000,66.02,194,193,13.01,194,62.82,1.11,NORMAL
2025-10-29 17:00:00+00:00,679.35,216.92,136.53,151.97,6266.17,10000,65.9,191,189,15.36,191,62.66,0.9,NORMAL
2025-10-29 18:00:00+00:00,682.0,211.76,140.0,143.47,6262.7,10000,65.35,186,185,13.9,186,62.63,0.98,NORMAL
2025-10-29 19:00:00+00:00,525.08,161.14,107.82,128.51,6242.0,10000,65.27,167,164,12.89,167,62.42,0.84,NORMAL
2025-10-29 20:00:00+00:00,473.75,139.51,98.65,125.27,6215.39,10000,65.22,148,147,13.75,148,62.15,0.79,NORMAL
2025-10-29 21:00:00+00:00,516.33,148.23,111.86,129.69,6197.56,10000,64.82,168,167,15.34,168,61.98,0.86,NORMAL
2025-10-29 22:00:00+00:00,449.41,125.49,98.13,96.34,6199.34,10000,65.01,114,112,13.78,114,61.99,1.02,NORMAL
2025-10-29 23:00:00+00:00,487.3,133.03,106.54,79.35,6226.54,10000,65.12,86,86,13.15,86,62.27,1.34,NORMAL
2025-10-30 00:00:00+00:00,462.79,140.58,99.85,64.99,6261.4,10000,64.92,46,43,12.44,46,62.61,1.54,NORMAL
2025-10-30 01:00:00+00:00,448.32,134.31,95.13,66.83,6289.71,10000,65.81,51,49,10.2,51,62.9,1.42,NORMAL
2025-10-30 02:00:00+00:00,408.23,122.66,82.93,66.63,6306.01,10000,65.17,50,48,9.22,50,63.06,1.24,NORMAL
2025-10-30 03:00:00+00:00,404.39,120.62,89.98,80.26,6315.73,10000,65.28,68,66,9.03,68,63.16,1.12,NORMAL
2025-10-30 04:00:00+00:00,377.0,110.81,89.47,67.43,6337.76,10000,65.29,69,68,12.57,69,63.38,1.33,NORMAL
2025-10-30 05:00:00+00:00,410.78,115.78,97.57,78.85,6356.49,10000,65.47,84,83,11.52,84,63.56,1.24,NORMAL
2025-10-30 06:00:00+00:00,452.2,123.46,107.9,94.57,6369.81,10000,65.52,97,94,12.19,97,63.7,1.14,NORMAL
2025-10-30 07:00:00+00:00,468.52,127.86,112.7,113.93,6368.58,10000,65.22,122,121,12.15,122,63.69,0.99,NORMAL
2025-10-30 08:00:00+00:00,594.03,164.54,137.74,141.33,6364.99,10000,64.52,167,166,12.43,167,63.65,0.97,NORMAL
2025-10-30 09:00:00+00:00,564.99,165.14,128.17,148.26,6344.9,10000,64.36,187,186,12.56,187,63.45,0.86,NORMAL
2025-10-30 10:00:00+00:00,669.68,199.45,149.89,159.34,6335.45,10000,64.67,205,202,11.45,205,63.35,0.94,NORMAL
2025-10-30 11:00:00+00:00,620.72,183.22,140.0,159.86,6315.58,10000,64.44,214,213,14.93,214,63.16,0.88,NORMAL
2025-10-30 12:00:00+00:00,657.29,188.43,145.33,157.89,6303.02,10000,64.92,193,191,14.57,193,63.03,0.92,NORMAL
2025-10-30 13:00:00+00:00,767.96,216.1,171.05,162.27,6311.8,10000,64.96,207,204,13.91,207,63.12,1.05,NORMAL
2025-10-30 14:00:00+00:00,840.62,237.66,179.96,157.19,6334.57,10000,65.34,190,188,10.62,190,63.35,1.14,NORMAL
2025-10-30 15:00:00+00:00,784.5,225.93,168.23,143.62,6359.18,10000,65.55,177,176,10.01,177,63.59,1.17,NORMAL
2025-10-30 16:00:00+00:00,780.48,231.35,170.29,130.88,6398.59,10000,66.03,170,169,10.85,170,63.99,1.3,NORMAL
2025-10-30 17:00:00+00:00,778.89,230.63,172.01,144.29,6426.31,10000,65.53,166,166,11.12,166,64.26,1.19,NORMAL
2025-10-30 18:00:00+00:00,705.56,209.03,159.6,145.22,6440.69,10000,65.24,181,181,11.72,181,64.41,1.1,NORMAL
2025-10-30 19:00:00+00:00,732.61,214.08,166.07,147.98,6458.78,10000,64.88,179,179,12.25,179,64.59,1.12,NORMAL
2025-10-30 20:00:00+00:00,832.67,239.58,191.68,143.37,6507.08,10000,65.24,164,162,9.11,164,65.07,1.34,MODERATE
2025-10-30 21:00:00+00:00,829.78,230.48,190.93,136.95,6561.06,10000,65.11,152,150,12.94,152,65.61,1.39,MODERATE
2025-10-30 22:00:00+00:00,811.72,223.86,191.32,117.5,6634.88,10000,65.6,114,113,11.14,114,66.35,1.63,MODERATE
2025-10-30 23:00:00+00:00,806.9,219.81,195.18,116.41,6713.64,10000,65.93,103,103,11.79,103,67.14,1.68,MODERATE
2025-10-31 00:00:00+00:00,579.99,169.12,150.09,83.97,6779.76,10000,66.44,65,63,13.75,65,67.8,1.79,MODERATE
2025-10-31 01:00:00+00:00,605.03,173.69,157.34,82.74,6854.35,10000,67.03,44,43,12.77,44,68.54,1.9,MODERATE
2025-10-31 02:00:00+00:00,543.33,153.28,139.91,77.57,6916.69,10000,67.82,52,51,14.41,52,69.17,1.8,MODERATE
2025-10-31 03:00:00+00:00,522.47,145.1,134.3,89.93,6961.07,10000,67.83,63,62,12.16,63,69.61,1.49,MODERATE
2025-10-31 04:00:00+00:00,650.55,179.35,157.07,101.58,7016.56,10000,67.92,71,68,9.71,71,70.17,1.55,MODERATE
2025-10-31 05:00:00+00:00,636.13,173.22,154.92,108.32,7063.16,10000,68.03,82,81,9.9,82,70.63,1.43,MODERATE
2025-10-31 06:00:00+00:00,595.65,163.56,147.54,129.74,7080.96,10000,67.8,113,110,10.27,113,70.81,1.14,MODERATE
2025-10-31 07:00:00+00:00,681.35,185.9,162.87,130.42,7113.41,10000,67.58,129,128,10.04,129,71.13,1.25,MODERATE
2025-10-31 08:00:00+00:00,631.74,173.42,143.46,147.81,7109.07,10000,67.95,156,155,9.09,156,71.09,0.97,NORMAL
2025-10-31 09:00:00+00:00,625.94,172.84,157.28,175.22,7091.12,10000,67.55,193,192,10.24,193,70.91,0.9,NORMAL
2025-10-31 10:00:00+00:00,735.38,203.03,185.31,170.19,7106.24,10000,67.81,204,202,10.49,204,71.06,1.09,NORMAL
2025-10-31 11:00:00+00:00,761.7,204.89,194.36,187.53,7113.07,10000,67.39,215,213,10.77,215,71.13,1.04,NORMAL
2025-10-31 12:00:00+00:00,658.67,177.65,170.68,174.85,7108.9,10000,67.93,203,202,11.34,203,71.09,0.98,NORMAL
2025-10-31 13:00:00+00:00,719.53,195.73,179.89,172.22,7116.56,10000,68.0,200,199,10.93,200,71.17,1.04,NORMAL
2025-10-31 14:00:00+00:00,693.84,186.72,170.62,165.77,7121.41,10000,67.56,193,192,11.91,193,71.21,1.03,NORMAL
2025-10-31 15:00:00+00:00,802.79,225.44,190.78,161.54,7150.65,10000,67.23,173,172,10.72,173,71.51,1.18,NORMAL
2025-10-31 16:00:00+00:00,726.47,208.04,175.02,159.61,7166.06,10000,67.1,172,172,13.54,172,71.66,1.1,NORMAL
2025-10-31 17:00:00+00:00,777.12,224.87,179.94,162.44,7183.56,10000,67.25,178,178,13.12,178,71.84,1.11,NORMAL
2025-10-31 18:00:00+00:00,867.49,246.8,188.49,176.97,7195.08,10000,67.67,191,190,12.76,191,71.95,1.07,NORMAL
2025-10-31 19:00:00+00:00,758.33,214.24,171.03,169.17,7196.94,10000,67.46,183,180,11.68,183,71.97,1.01,NORMAL
2025-10-31 20:00:00+00:00,718.86,198.98,154.32,148.89,7202.37,10000,67.17,162,159,13.23,162,72.02,1.04,NORMAL
2025-10-31 21:00:00+00:00,727.25,195.9,158.6,150.75,7210.23,10000,66.98,151,150,10.67,151,72.1,1.05,NORMAL
2025-10-31 22:00:00+00:00,637.29,171.41,142.91,129.44,7223.7,10000,67.42,120,120,10.17,120,72.24,1.1,NORMAL
2025-10-31 23:00:00+00:00,633.22,170.48,151.89,105.51,7270.08,10000,67.29,84,83,8.6,84,72.7,1.44,NORMAL
2025-11-01 00:00:00+00:00,480.71,137.85,116.41,88.64,7297.85,10000,66.81,39,38,7.77,39,72.98,1.31,NORMAL
2025-11-01 01:00:00+00:00,469.64,134.63,122.88,86.45,7334.28,10000,66.58,46,45,10.22,46,73.34,1.42,NORMAL
2025-11-01 02:00:00+00:00,478.83,136.32,129.61,77.52,7386.37,10000,66.99,35,32,9.54,35,73.86,1.67,MODERATE
2025-11-01 03:00:00+00:00,491.28,135.17,130.15,95.08,7421.43,10000,66.99,66,57,18.87,58,74.21,1.37,MODERATE
2025-11-01 04:00:00+00:00,514.63,133.7,131.43,98.32,7454.54,10000,66.54,61,69,20.18,69,74.55,1.34,MODERATE
2025-11-01 05:00:00+00:00,495.87,125.66,126.49,114.54,7466.49,10000,66.96,76,75,19.68,76,74.66,1.1,NORMAL
2025-11-01 06:00:00+00:00,486.67,121.79,124.58,109.05,7482.02,10000,66.92,89,88,17.97,89,74.82,1.14,MODERATE
2025-11-01 07:00:00+00:00,501.88,125.51,124.14,128.12,7478.04,10000,67.29,106,103,18.75,106,74.78,0.97,NORMAL
2025-11-01 08:00:00+00:00,521.37,134.24,135.28,125.19,7488.13,10000,67.71,118,117,18.22,118,74.88,1.08,MODERATE
2025-11-01 09:00:00+00:00,506.06,137.57,125.66,150.69,7463.1,10000,67.28,144,143,18.83,144,74.63,0.83,NORMAL
2025-11-01 10:00:00+00:00,554.49,150.58,131.63,157.39,7437.34,10000,66.97,159,159,16.53,159,74.37,0.84,NORMAL
2025-11-01 11:00:00+00:00,467.46,127.38,121.12,158.25,7400.21,10000,66.69,158,157,15.07,158,74.0,0.77,NORMAL
2025-11-01 12:00:00+00:00,467.6,124.17,121.79,158.61,7363.4,10000,66.82,158,158,14.38,158,73.63,0.77,NORMAL
2025-11-01 13:00:00+00:00,493.39,130.27,124.49,140.9,7346.99,10000,66.47,140,140,12.11,140,73.47,0.88,NORMAL
2025-11-01 14:00:00+00:00,468.25,118.63,118.6,134.1,7331.48,10000,66.43,138,138,11.11,138,73.31,0.88,NORMAL
2025-11-01 15:00:00+00:00,606.06,154.78,139.33,147.73,7323.07,10000,66.28,146,145,10.64,146,73.23,0.94,NORMAL
2025-11-01 16:00:00+00:00,595.41,158.41,136.95,144.21,7315.81,10000,66.7,138,135,11.26,138,73.16,0.95,NORMAL
2025-11-01 17:00:00+00:00,595.68,160.64,131.65,149.24,7298.21,10000,65.98,140,138,11.77,140,72.98,0.88,NORMAL
2025-11-01 18:00:00+00:00,540.33,151.9,111.13,132.62,7276.72,10000,66.01,138,137,10.03,138,72.77,0.84,NORMAL
2025-11-01 19:00:00+00:00,528.07,147.38,107.44,138.93,7245.24,10000,66.07,136,134,11.51,136,72.45,0.77,NORMAL
2025-11-01 20:00:00+00:00,455.16,125.78,90.99,130.67,7205.56,10000,65.8,124,123,10.6,124,72.06,0.7,NORMAL
2025-11-01 21:00:00+00:00,460.97,123.57,99.01,121.34,7183.23,10000,65.91,113,112,9.78,113,71.83,0.82,NORMAL
2025-11-01 22:00:00+00:00,414.34,108.89,101.94,106.89,7178.28,10000,65.58,95,93,10.36,95,71.78,0.95,NORMAL
2025-11-01 23:00:00+00:00,411.5,107.41,97.86,105.03,7171.11,10000,65.82,88,87,13.01,88,71.71,0.93,NORMAL
2025-11-02 00:00:00+00:00,260.0,76.02,72.87,84.07,7159.91,10000,65.64,36,33,13.06,36,71.6,0.87,NORMAL
2025-11-02 01:00:00+00:00,259.88,76.23,71.26,80.16,7151.01,10000,66.14,48,43,19.39,46,71.51,0.89,NORMAL
2025-11-02 02:00:00+00:00,307.48,90.23,75.25,83.08,7143.18,10000,65.8,48,48,20.32,49,71.43,0.91,NORMAL
2025-11-02 03:00:00+00:00,360.22,105.71,84.74,71.83,7156.09,10000,65.1,31,30,19.13,32,71.56,1.18,NORMAL
2025-11-02 04:00:00+00:00,429.83,124.96,100.42,87.76,7168.76,10000,64.82,51,49,18.49,51,71.69,1.14,NORMAL
2025-11-02 05:00:00+00:00,503.65,142.74,113.87,101.48,7181.15,10000,65.0,73,72,19.74,72,71.81,1.12,NORMAL
2025-11-02 06:00:00+00:00,536.38,150.01,123.88,99.23,7205.8,10000,64.9,67,67,20.59,68,72.06,1.25,NORMAL
2025-11-02 07:00:00+00:00,521.3,143.19,113.43,99.1,7220.14,10000,64.74,80,79,19.49,80,72.2,1.14,NORMAL
2025-11-02 08:00:00+00:00,477.54,130.88,101.33,126.32,7195.15,10000,64.34,122,120,20.8,122,71.95,0.8,NORMAL
2025-11-02 09:00:00+00:00,547.06,150.72,106.9,123.12,7178.94,10000,64.34,123,122,20.29,123,71.79,0.87,NORMAL
2025-11-02 10:00:00+00:00,554.06,153.96,103.88,136.14,7146.67,10000,63.94,130,128,20.09,130,71.47,0.76,NORMAL
2025-11-02 11:00:00+00:00,690.33,192.58,133.81,143.18,7137.3,10000,64.0,146,145,19.12,146,71.37,0.93,NORMAL
2025-11-02 12:00:00+00:00,651.68,183.98,122.24,133.44,7126.09,10000,64.96,130,129,18.3,130,71.26,0.92,NORMAL
2025-11-02 13:00:00+00:00,719.93,205.69,141.63,128.68,7139.05,10000,65.43,128,127,15.85,128,71.39,1.1,NORMAL
2025-11-02 14:00:00+00:00,694.93,201.72,145.35,136.09,7148.31,10000,65.13,119,117,15.17,119,71.48,1.07,NORMAL
2025-11-02 15:00:00+00:00,714.09,209.81,154.69,128.84,7174.15,10000,65.61,121,118,15.87,121,71.74,1.2,NORMAL
2025-11-02 16:00:00+00:00,699.83,208.75,155.08,119.69,7209.54,10000,65.98,111,111,17.48,111,72.1,1.3,NORMAL
2025-11-02 17:00:00+00:00,653.61,197.25,147.61,126.98,7230.18,10000,65.49,109,107,14.7,109,72.3,1.16,NORMAL
2025-11-02 18:00:00+00:00,585.17,177.64,134.71,126.57,7238.32,10000,65.4,111,108,13.01,111,72.38,1.06,NORMAL
2025-11-02 19:00:00+00:00,503.5,152.54,112.2,126.43,7224.08,10000,65.39,115,112,13.95,115,72.24,0.89,NORMAL
2025-11-02 20:00:00+00:00,434.96,128.99,99.89,118.02,7205.95,10000,65.91,114,111,14.59,114,72.06,0.85,NORMAL
2025-11-02 21:00:00+00:00,463.23,135.58,105.14,112.96,7198.12,10000,65.7,90,87,15.66,90,71.98,0.93,NORMAL
2025-11-02 22:00:00+00:00,448.69,128.58,96.02,94.19,7199.95,10000,65.57,69,68,15.91,69,72.0,1.02,NORMAL
2025-11-02 23:00:00+00:00,437.23,125.94,94.43,91.36,7203.02,10000,65.26,60,58,14.09,60,72.03,1.03,NORMAL
2025-11-03 00:00:00+00:00,469.47,148.26,102.0,85.82,7219.2,10000,65.35,42,41,15.33,42,72.19,1.19,NORMAL
